DATEPRD,NPD_WELL_BORE_CODE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,AVG_DOWNHOLE_PRESSURE,AVG_WELLHEAD_PRESSURE,AVG_TEMPERATURE,AVG_CHOKE_SIZE_P
2015-01-23,F-1H,1398.66,1785.39,505.17,2924.97,776.53,220.05,51.9
2015-01-24,F-1H,1345.4,1702.86,510.07,2903.85,805.94,217.85,56.64
2015-01-25,F-1H,1430.22,1658.24,513.47,2896.61,786.01,222.65,51.37
2015-01-26,F-1H,1372.75,1770.64,492.82,2889.33,768.18,216.87,43.45
2015-01-27,F-1H,1379.74,1889.45,516.54,2871.34,779.2,217.72,48.99
2015-01-28,F-1H,1393.3,1787.71,491.23,2934.43,822.35,222.45,60.7
2015-01-29,F-1H,1302.97,1946.6,508.0,2893.75,798.11,217.48,52.85
2015-01-30,F-1H,1279.85,1699.35,541.55,2908.66,794.16,219.59,55.05
2015-01-31,F-1H,1260.88,1762.99,511.23,2914.22,812.28,216.25,48.4
2015-02-01,F-1H,1244.67,1670.09,543.95,2904.45,764.04,217.67,46.9
2015-02-02,F-1H,1282.98,1742.91,494.62,2940.3,789.17,218.81,50.72
2015-02-03,F-1H,1375.68,1772.25,525.55,2922.71,786.11,219.73,51.0
2015-02-03,F-1H,1337.12,1685.82,542.48,2802.77,770.21,217.68,46.2
2015-02-04,F-1H,1334.95,1685.42,511.42,2883.94,799.46,221.26,55.33
2015-02-05,F-1H,1269.82,1808.33,513.99,2921.48,771.74,218.92,52.43
2015-02-06,F-1H,1256.23,1751.65,548.02,2897.07,816.83,218.26,53.97
2015-02-07,F-1H,1217.34,1894.3,551.76,2892.62,749.94,219.22,46.89
2015-02-08,F-1H,1348.33,1731.53,503.78,2933.63,805.25,220.59,51.91
2015-02-10,F-1H,1429.69,1701.52,511.42,2878.79,821.39,217.08,54.49
2015-02-11,F-1H,1291.61,1655.21,545.47,2885.15,780.31,220.91,56.39
2015-02-11,F-1H,874.25,1287.91,720.71,2598.54,726.53,218.64,46.25
2015-02-12,F-1H,1349.63,1637.47,515.4,2897.79,794.58,216.67,54.06
2015-02-13,F-1H,1319.51,1550.41,507.79,2879.12,786.46,222.42,52.45
2015-02-14,F-1H,1271.04,1703.14,520.08,2902.83,799.29,221.06,51.42
2015-02-15,F-1H,1392.87,1755.95,513.72,2958.23,793.98,216.97,57.06
2015-02-16,F-1H,1412.65,1678.5,518.55,2885.61,801.49,221.2,53.91
2015-02-17,F-1H,1311.7,1798.81,523.12,2920.56,781.19,219.5,51.36
2015-02-18,F-1H,1301.68,1646.61,557.02,2866.49,771.9,222.88,54.58
2015-02-19,F-1H,1183.07,1629.41,494.64,2858.81,723.69,218.37,47.63
2015-02-20,F-1H,1372.865,1542.46,533.29,2873.73,816.26,221.46,54.01
2015-02-21,F-1H,1281.72,1829.14,501.32,2842.92,784.3,223.15,50.94
2015-02-22,F-1H,1286.76,1552.8,552.05,2912.47,801.52,217.38,49.45
2015-02-23,F-1H,1229.14,1672.7,512.28,2847.4,777.02,217.66,49.67
2015-02-24,F-1H,1314.99,1670.16,528.88,2887.06,765.42,218.85,52.17
2015-02-25,F-1H,1214.39,1741.35,517.76,2883.13,808.29,220.49,51.31
2015-02-26,F-1H,1269.3,1735.34,549.64,2860.71,768.86,214.5,51.95
2015-02-27,F-1H,1281.18,1748.29,544.08,2918.14,770.57,220.92,49.96
2015-02-28,F-1H,1322.08,1538.55,542.35,2817.42,778.93,219.52,50.19
2015-03-01,F-1H,1228.57,1720.8,536.33,2861.12,784.87,223.91,54.74
2015-03-03,F-1H,1219.02,1490.37,539.14,2898.07,805.68,219.47,48.34
2015-03-04,F-1H,1178.19,1506.16,515.28,2845.69,780.11,216.61,52.05
2015-03-05,F-1H,1261.08,1645.42,564.21,2835.79,791.43,218.61,50.45
2015-03-06,F-1H,1314.87,1712.77,523.23,2864.58,788.44,218.09,53.47
2015-03-07,F-1H,1282.58,1786.93,512.3,2865.22,764.4,219.85,46.7
2015-03-08,F-1H,974.07,1451.4,644.28,2666.42,737.2,218.45,48.85
2015-03-08,F-1H,1283.75,1587.8,528.98,2824.35,773.03,220.81,51.48
2015-03-10,F-1H,1186.29,1708.07,537.45,2870.9,761.13,219.51,48.78
2015-03-11,F-1H,1253.12,1702.08,561.73,2863.63,746.24,224.63,56.64
2015-03-12,F-1H,1294.27,1569.48,544.4,2846.83,806.64,219.17,49.26
2015-03-13,F-1H,1232.53,1717.33,579.42,2907.83,796.26,218.14,41.58
2015-03-14,F-1H,1268.87,1625.38,550.97,2862.45,754.35,219.76,53.38
2015-03-15,F-1H,1286.07,1699.15,561.01,2847.38,779.21,218.82,51.89
2015-03-16,F-1H,1299.8,1672.81,591.22,2924.72,781.98,210.97,55.35
2015-03-17,F-1H,1220.82,1555.1,542.46,2843.97,792.39,215.52,48.01
2015-03-18,F-1H,1262.95,1666.96,564.01,2832.61,760.34,217.63,52.17
2015-03-19,F-1H,1318.02,1451.23,547.52,2815.09,746.61,220.57,53.36
2015-03-20,F-1H,1264.17,1686.62,543.09,2840.94,823.13,218.15,53.67
2015-03-21,F-1H,1239.98,1462.99,512.55,2835.4,800.29,220.22,54.08
2015-03-22,F-1H,1188.27,1738.03,534.89,2858.0,778.72,218.29,55.1
2015-03-23,F-1H,1200.34,1498.71,555.34,2838.47,846.23,219.99,49.91
2015-03-24,F-1H,1180.76,1454.17,535.19,2852.76,806.99,220.88,51.73
2015-03-25,F-1H,1215.38,1624.02,546.07,2922.37,774.42,218.47,44.57
2015-03-26,F-1H,1219.74,1667.36,535.84,2824.48,793.81,215.69,54.41
2015-03-27,F-1H,1200.89,1567.28,535.47,2857.19,826.91,220.2,48.55
2015-03-28,F-1H,1282.26,1570.96,586.19,2868.9,718.61,216.63,54.38
2015-03-29,F-1H,1231.05,1512.32,511.42,2786.36,775.46,223.06,53.71
2015-03-30,F-1H,1330.98,1662.75,580.76,2901.62,784.53,218.27,54.89
2015-03-31,F-1H,1292.14,1551.69,546.53,2845.41,793.37,220.24,47.33
2015-04-01,F-1H,1313.03,1536.73,556.41,2813.01,830.47,219.12,49.15
2015-04-02,F-1H,1258.64,1647.5,558.71,2864.16,759.75,217.66,45.4
2015-04-03,F-1H,1147.25,1728.52,596.04,2839.76,809.27,218.32,50.15
2015-04-04,F-1H,1214.28,1571.86,559.66,2870.94,778.77,220.07,54.3
2015-04-05,F-1H,1228.88,1502.18,537.66,2839.95,772.1,218.82,51.24
2015-04-05,F-1H,1169.77,1573.05,580.11,2761.21,754.8,218.62,51.17
2015-04-07,F-1H,1269.7,1455.13,555.09,2846.04,790.45,223.03,54.36
2015-04-08,F-1H,1200.68,1502.43,555.69,2814.24,787.9,219.15,47.17
2015-04-09,F-1H,1179.75,1641.83,574.76,2847.93,782.21,221.89,51.75
2015-04-10,F-1H,1180.502887,1496.596564,573.47,2756.5,792.89,218.23,46.95
2015-04-10,F-1H,1180.27,1496.32,573.47,2756.5,792.89,218.23,46.95
2015-04-11,F-1H,1151.18,1632.32,573.84,2831.62,780.2,218.83,54.62
2015-04-12,F-1H,1201.8,1448.85,602.58,2838.53,762.04,216.13,52.34
2015-04-13,F-1H,1187.81,1689.41,563.81,2801.14,791.5,220.49,51.59
2015-04-14,F-1H,1225.52,1558.43,576.16,6578.138,785.85,218.3,55.32
2015-04-15,F-1H,1071.51,1723.59,538.12,2805.15,772.28,218.35,53.52
2015-04-16,F-1H,1134.9,1578.26,561.42,2831.66,771.56,218.83,49.17
2015-04-17,F-1H,1160.34,1578.36,592.61,2803.71,755.23,219.87,50.85
2015-04-18,F-1H,1225.42,1480.89,538.9,2804.51,757.04,218.48,49.36
2015-04-19,F-1H,1219.0,1528.28,578.25,2824.08,776.02,218.59,52.77
2015-04-20,F-1H,1140.23,1768.69,571.27,2778.85,775.64,216.94,52.84
2015-04-21,F-1H,1288.55,1484.38,583.4,2764.38,780.72,216.87,49.71
2015-04-22,F-1H,1121.07,1603.87,597.65,2816.6,754.11,221.82,48.5
2015-04-23,F-1H,1066.1,1579.96,556.16,2844.4,763.53,219.85,54.68
2015-04-24,F-1H,1111.83,1496.01,577.49,2859.72,757.74,217.45,52.13
2015-04-25,F-1H,1141.49,1551.48,548.73,2878.87,743.71,218.0,50.75
2015-04-26,F-1H,1264.06,1431.29,620.18,2834.0,792.89,216.67,53.17
2015-04-27,F-1H,1130.34,1636.62,561.84,2806.74,759.07,216.67,53.02
2015-04-28,F-1H,1191.37,1630.01,546.41,2840.91,820.05,217.74,56.78
2015-04-29,F-1H,1149.52,1421.5,576.65,2839.28,752.93,217.44,52.67
2015-04-30,F-1H,1160.92,1576.07,588.27,2821.07,760.8,219.1,48.16
2015-05-01,F-1H,1387.33,1900.78,496.09,2917.37,779.85,219.31,48.08
2015-05-01,F-1H,1223.29,1476.57,606.84,2798.52,773.25,217.65,48.21
2015-05-02,F-1H,1069.72,1440.9,578.54,2810.73,789.17,217.75,47.84
2015-05-03,F-1H,1082.93,1561.75,613.44,2841.21,782.92,219.92,55.65
2015-05-05,F-1H,1247.58,1525.89,610.85,2787.86,762.0,215.98,49.15
2015-05-06,F-1H,1175.73,1518.01,606.89,2805.2,760.94,222.94,50.74
2015-05-07,F-1H,1205.64,1483.34,511.42,2826.45,771.92,213.93,51.22
2015-05-07,F-1H,1204.483995,1484.254916,511.42,2826.45,771.92,213.93,51.22
2015-05-08,F-1H,1207.13,1555.66,598.45,2745.79,753.1,219.46,52.41
2015-05-09,F-1H,1204.46,1768.69,598.4,2796.8,747.52,214.13,52.46
2015-05-10,F-1H,1150.54,1460.07,558.65,2814.05,761.7,219.75,56.49
2015-05-10,F-1H,946.03,1149.63,722.87,2605.2,738.3,217.62,50.35
2015-05-12,F-1H,1133.3,1489.75,511.42,2824.3,745.16,219.33,49.65
2015-05-13,F-1H,1098.12,1710.52,601.67,2810.1,789.05,215.8,55.89
2015-05-14,F-1H,1008.91,1440.18,584.86,2808.0,792.89,218.31,50.15
2015-05-15,F-1H,1083.6,1379.95,609.33,2810.21,797.5,217.06,52.64
2015-05-16,F-1H,1116.45,1593.01,615.99,2794.58,758.77,220.56,52.66
2015-05-17,F-1H,1094.56,1389.6,590.53,2832.55,792.89,216.42,47.11
2015-05-18,F-1H,1190.66,1403.03,607.24,2767.46,797.42,217.1,54.53
2015-05-19,F-1H,1134.32,1512.11,558.4,2718.7,760.42,219.13,47.44
2015-05-20,F-1H,1068.79,1534.91,609.81,2779.5,780.19,216.29,49.42
2015-05-21,F-1H,1203.78,1493.51,601.83,2851.66,736.36,220.23,56.15
2015-05-22,F-1H,1103.3,1554.88,580.42,2760.73,771.8,220.24,54.02
2015-05-23,F-1H,1196.19,1478.78,624.68,2769.91,781.9,219.06,52.46
2015-05-24,F-1H,1137.04,1353.86,579.08,2782.1,729.87,220.3,53.44
2015-05-25,F-1H,1130.39,1390.62,629.92,2838.99,766.32,219.66,51.4
2015-05-26,F-1H,1138.72,1468.81,602.38,2803.89,792.89,215.84,50.52
2015-05-27,F-1H,1051.36,1603.81,592.06,2732.27,775.65,222.13,52.39
2015-05-28,F-1H,1118.79,1507.26,632.87,2748.19,760.41,217.74,47.23
2015-05-29,F-1H,1090.32,1561.22,616.65,2792.59,3211.4785,219.69,48.19
2015-05-30,F-1H,1089.44,1486.04,611.62,2781.72,759.39,217.89,60.06
2015-05-31,F-1H,1148.44,1501.82,602.16,6342.066,759.3,219.23,45.24
2015-06-02,F-1H,1175.49,1475.43,626.03,2830.19,747.55,218.44,50.2
2015-06-03,F-1H,999.95,1438.2,626.7,2783.72,773.57,217.89,48.17
2015-06-04,F-1H,1159.33,1421.34,615.72,2771.25,790.18,220.58,47.05
2015-06-04,F-1H,1336.66,1471.34,525.67,2844.3,767.76,219.27,53.57
2015-06-05,F-1H,1034.69,1505.53,609.3,2751.54,781.01,218.445,50.47
2015-06-06,F-1H,1131.27,1427.3,642.71,2740.41,773.6,221.51,46.67
2015-06-07,F-1H,1028.55,1376.69,661.28,2726.52,769.7,218.19,55.29
2015-06-07,F-1H,1073.31,1546.79,635.24,2757.75,745.52,220.55,54.06
2015-06-09,F-1H,981.17,1417.7,614.86,2752.32,736.56,218.445,48.51
2015-06-10,F-1H,1130.0,1550.22,638.1,2734.96,736.41,219.63,52.7
2015-06-11,F-1H,1103.34,1286.7,597.76,2757.4,768.99,220.18,51.09
2015-06-12,F-1H,1098.09,1452.73,629.56,2766.52,760.31,218.1,50.88
2015-06-13,F-1H,1104.01,1465.45,624.22,2796.26,764.06,217.34,53.31
2015-06-14,F-1H,1009.69,1355.65,624.07,2770.32,733.61,217.88,48.37
2015-06-15,F-1H,1051.9,1515.77,632.24,2753.1,747.35,215.94,54.66
2015-06-16,F-1H,1104.07,1381.87,633.25,2750.42,752.29,219.51,48.44
2015-06-17,F-1H,1055.51,1446.24,609.62,2771.45,795.17,217.13,45.42
2015-06-18,F-1H,970.85,1422.61,607.1,2756.46,760.19,215.43,44.55
2015-06-19,F-1H,1083.98,1443.61,612.6,2699.36,766.73,221.18,51.4
2015-06-20,F-1H,1025.05,1434.47,594.54,2779.66,758.69,215.1,49.37
2015-06-21,F-1H,1088.84,1402.39,617.1,2710.03,768.14,217.34,44.12
2015-06-22,F-1H,1045.36,1768.69,615.63,2797.75,765.15,219.32,49.98
2015-06-23,F-1H,1058.76,1404.23,618.08,2760.39,737.61,216.49,47.07
2015-06-24,F-1H,1162.71,1465.87,630.96,2711.58,768.55,218.41,51.6
2015-06-25,F-1H,1009.86,1434.4,617.15,2922.37,770.52,215.57,51.89
2015-06-26,F-1H,1091.17,1349.35,609.97,2734.31,761.24,218.34,51.9
2015-06-27,F-1H,1143.36,1377.25,592.83,2922.37,789.02,219.43,47.6
2015-06-28,F-1H,1047.28,1326.54,640.74,2698.16,749.11,216.63,50.76
2015-06-29,F-1H,1033.43,1428.31,629.08,2707.95,767.41,218.54,47.35
2015-06-30,F-1H,1162.07,1450.43,626.32,2778.85,791.46,218.35,51.99
2015-07-01,F-1H,998.9,1398.7,626.16,2740.79,761.04,219.76,50.85
2015-07-02,F-1H,986.04,1333.55,619.96,2725.62,775.15,216.31,49.0
2015-07-03,F-1H,1092.51,1382.8,640.85,2728.75,759.03,218.18,52.61
2015-07-04,F-1H,965.89,1375.88,638.32,2747.8,783.51,217.86,54.41
2015-07-05,F-1H,1008.48,1509.4,649.49,2703.23,759.55,218.54,52.06
2015-07-07,F-1H,1372.865,1350.31,665.14,2714.98,784.95,220.42,49.7
2015-07-08,F-1H,945.64,1396.06,637.43,2762.19,784.45,217.27,52.27
2015-07-09,F-1H,1072.87,1481.66,646.13,2667.75,749.33,216.33,49.9
2015-07-09,F-1H,952.04,1312.51,687.11,2660.34,755.23,218.69,46.97
2015-07-10,F-1H,1081.9,1418.37,659.87,2735.13,726.23,213.6,51.0
2015-07-11,F-1H,1020.51,1313.98,603.64,2701.68,748.06,219.97,50.81
2015-07-12,F-1H,723.09,1182.26,720.91,2556.24,720.51,220.41,54.11
2015-07-12,F-1H,1109.91,1307.46,656.03,2723.99,765.6,217.77,53.91
2015-07-13,F-1H,1042.58,1334.14,638.92,2714.23,761.25,216.28,50.27
2015-07-14,F-1H,1045.9,1389.32,666.85,2743.49,751.07,219.07,51.26
2015-07-15,F-1H,1044.61,1238.81,634.63,2674.58,776.55,218.52,49.79
2015-07-16,F-1H,1067.6,1416.83,618.84,2715.83,744.03,215.15,48.41
2015-07-17,F-1H,1011.91,1372.04,612.52,2751.36,748.45,218.72,51.4
2015-07-18,F-1H,980.0,1415.94,635.58,2688.76,761.72,221.62,52.22
2015-07-19,F-1H,1063.88,1335.97,611.72,2759.21,791.1,221.73,49.45
2015-07-20,F-1H,1372.865,1290.56,610.75,2710.13,781.88,218.36,50.84
2015-07-21,F-1H,1083.17,1341.69,685.89,2771.96,746.9,217.49,52.65
2015-07-22,F-1H,995.35,1279.69,671.55,2922.37,752.39,216.12,46.43
2015-07-23,F-1H,1016.42,1330.43,639.86,2740.55,763.7,221.4,47.25
2015-07-24,F-1H,992.24,1429.34,656.39,2754.72,757.2,222.34,51.72
2015-07-25,F-1H,1060.85,1340.95,648.47,2734.92,780.81,220.1,50.2
2015-07-26,F-1H,1074.96,1189.68,620.49,2726.89,748.59,219.85,50.71
2015-07-27,F-1H,1032.98,1298.1,661.1,2735.12,772.47,222.67,51.04
2015-07-28,F-1H,1016.48,1239.61,639.81,2698.34,768.83,217.42,52.62
2015-07-29,F-1H,1001.06,1345.51,656.17,2691.25,792.89,215.23,49.41
2015-07-30,F-1H,975.5,1316.62,660.28,2721.59,751.98,220.63,51.75
2015-07-31,F-1H,983.1,1319.09,658.95,2717.89,775.05,221.02,48.43
2015-08-01,F-1H,991.11,1408.02,674.81,2727.7,745.57,216.13,47.1
2015-08-02,F-1H,1008.21,1379.95,632.23,2699.71,759.23,216.34,53.5
2015-08-04,F-1H,980.51,1375.74,652.28,2694.09,711.93,219.42,49.78
2015-08-05,F-1H,1070.2,1272.09,620.29,2713.46,752.81,216.62,45.91
2015-08-06,F-1H,1030.46,1357.2,617.35,2780.62,753.99,220.0,48.16
2015-08-06,F-1H,1064.93,1458.62,607.46,2680.02,778.92,217.69,49.0
2015-08-07,F-1H,972.3,1254.05,623.86,2724.19,708.53,219.14,52.66
2015-08-08,F-1H,912.26,1268.02,682.97,2707.45,732.8,218.445,53.33
2015-08-09,F-1H,996.65,1268.19,651.19,2698.9,741.13,220.52,45.54
2015-08-11,F-1H,1012.65,1342.2,658.32,2723.31,718.17,219.71,45.19
2015-08-12,F-1H,936.45,1237.92,677.36,2684.89,743.9,216.43,48.93
2015-08-13,F-1H,1372.865,1363.86,642.65,2725.59,710.42,217.03,54.87
2015-08-14,F-1H,953.39,1226.24,667.6,2670.29,726.97,216.45,58.22
2015-08-15,F-1H,960.97,1175.64,693.85,2701.73,728.12,216.77,51.97
2015-08-16,F-1H,959.61,1173.86,700.47,2669.22,773.11,221.2,46.94
2015-08-17,F-1H,1022.01,1274.08,628.14,2668.35,750.91,217.72,49.33
2015-08-18,F-1H,1025.94,1332.98,649.36,2701.0,746.67,213.6,51.56
2015-08-19,F-1H,986.76,1324.33,684.82,2658.62,749.2,215.51,51.3
2015-08-20,F-1H,1063.23,1241.39,652.54,2656.33,744.83,216.51,51.73
2015-08-21,F-1H,1006.34,1362.0,633.12,2706.34,760.74,220.3,51.29
2015-08-22,F-1H,973.42,1400.11,707.71,2646.74,763.31,218.47,49.62
2015-08-23,F-1H,884.0,1293.0,650.05,2660.26,719.54,217.74,48.35
2015-08-24,F-1H,964.09,1184.88,641.83,2683.88,725.31,220.79,50.64
2015-08-25,F-1H,988.02,1425.19,665.3,2654.64,758.45,219.66,49.52
2015-08-26,F-1H,1025.68,1293.63,672.9,2671.36,722.08,218.8,54.46
2015-08-27,F-1H,976.78,1311.37,669.76,2679.5,755.52,219.86,49.03
2015-08-28,F-1H,969.21,1345.56,653.61,2673.46,697.06,219.61,51.97
2015-08-29,F-1H,988.78,1273.85,680.68,2709.98,768.32,218.58,50.51
2015-08-30,F-1H,1005.38,1183.67,668.79,2706.18,759.3,219.38,45.65
2015-08-31,F-1H,945.78,1254.83,682.63,2640.68,719.04,214.51,53.54
2015-09-01,F-1H,926.73,1312.88,676.71,2631.79,714.13,216.63,47.61
2015-09-02,F-1H,1253.14,1774.64,517.95,2857.16,815.93,222.84,51.28
2015-09-02,F-1H,963.5,1234.94,712.44,2693.47,755.24,218.4,54.5
2015-09-03,F-1H,932.71,1294.39,681.66,2682.56,751.57,217.69,48.21
2015-09-03,F-1H,1295.74,1769.26,549.69,2849.83,791.43,217.55,50.11
2015-09-04,F-1H,974.06,1352.41,671.15,2612.74,734.44,219.89,55.43
2015-09-05,F-1H,880.62,1259.36,671.98,2699.87,737.64,216.83,51.22
2015-09-06,F-1H,918.74,1768.69,662.66,2710.07,745.78,218.86,48.99
2015-09-08,F-1H,905.27,1130.07,722.56,2681.63,721.01,218.08,47.76
2015-09-09,F-1H,1011.48,1173.11,685.06,2651.34,753.91,218.43,44.93
2015-09-10,F-1H,920.26,1207.23,685.12,2696.47,702.34,217.04,48.09
2015-09-11,F-1H,868.84,1229.68,707.18,2587.78,721.95,219.28,49.84
2015-09-11,F-1H,1372.865,1342.53,680.81,2664.76,724.37,219.1,52.04
2015-09-12,F-1H,893.14,1344.14,686.08,2682.5,732.61,219.4,49.49
2015-09-13,F-1H,923.42,1300.66,696.52,2612.5,765.07,214.92,47.71
2015-09-14,F-1H,921.99,1311.25,718.06,2593.08,726.0,214.39,49.85
2015-09-15,F-1H,938.77,1403.84,689.7,2679.0,747.59,217.77,45.61
2015-09-16,F-1H,937.41,1768.69,713.94,2641.66,759.57,217.68,50.64
2015-09-17,F-1H,932.61,1269.62,680.14,2657.15,716.9,216.22,53.54
2015-09-18,F-1H,956.99,1276.81,722.84,2636.19,761.64,218.99,46.86
2015-09-19,F-1H,1011.52,1349.13,687.87,2664.89,726.87,220.3,43.03
2015-09-20,F-1H,866.62,1346.54,686.05,2922.37,707.76,222.34,53.05
2015-09-21,F-1H,906.07,1234.15,712.39,2700.24,753.53,222.98,46.91
2015-09-22,F-1H,873.63,1169.75,701.38,2644.88,731.17,218.445,53.21
2015-09-23,F-1H,836.81,1215.44,709.7,2624.43,718.0,220.68,45.46
2015-09-24,F-1H,896.52,1287.83,682.58,2660.8,722.35,221.46,49.8
2015-09-25,F-1H,943.66,1319.55,682.25,2574.55,740.7,218.79,49.79
2015-09-26,F-1H,897.28,1223.78,390.325,2590.83,747.92,217.49,53.16
2015-09-27,F-1H,891.26,1192.28,707.73,2675.57,742.4,218.85,49.24
2015-09-28,F-1H,931.46,1427.41,689.45,2621.42,721.53,217.66,48.63
2015-09-29,F-1H,924.39,1185.61,665.61,2654.14,710.87,217.96,51.99
2015-09-30,F-1H,832.19,1128.99,703.95,2664.88,700.78,219.46,49.48
2015-10-01,F-1H,798.21,1313.83,716.85,2619.89,757.07,220.91,50.38
2015-10-02,F-1H,877.11,1170.48,699.32,2645.18,725.3,214.25,51.78
2015-10-03,F-1H,907.72,1216.29,717.96,2672.68,675.5,219.51,49.82
2015-10-04,F-1H,921.69,1255.25,714.29,2610.81,830.465,217.74,53.5
2015-10-06,F-1H,938.38,1143.58,689.48,2629.03,778.84,216.91,49.83
2015-10-07,F-1H,992.54,1232.31,697.87,2601.57,729.2,215.83,51.2
2015-10-08,F-1H,906.87,1352.91,650.38,2670.35,709.3,218.68,49.52
2015-10-08,F-1H,965.7,1189.58,699.77,2570.14,737.8,219.17,50.17
2015-10-09,F-1H,878.55,1213.41,715.37,2619.16,736.38,219.07,52.91
2015-10-10,F-1H,921.78,1250.63,736.45,2631.48,755.94,219.85,44.23
2015-10-11,F-1H,951.71,1244.39,705.8,2626.16,722.69,219.09,48.13
2015-10-13,F-1H,832.2,1102.23,720.85,2659.96,708.58,221.82,50.16
2015-10-14,F-1H,881.76,1196.9,681.4,2643.9,713.35,217.08,52.53
2015-10-15,F-1H,786.51,1105.19,709.48,2621.91,738.32,218.04,56.67
2015-10-16,F-1H,867.82,1207.0,694.66,2615.68,740.68,221.05,45.02
2015-10-17,F-1H,865.47,1259.58,723.09,2611.01,792.89,217.02,54.15
2015-10-18,F-1H,925.96,1768.69,690.6,2578.25,741.45,216.07,48.78
2015-10-19,F-1H,897.63,1215.33,718.03,2576.53,739.55,217.41,48.66
2015-10-20,F-1H,885.34,1227.25,714.08,2584.83,721.41,218.65,45.45
2015-10-21,F-1H,848.89,1248.41,688.81,2640.9,752.55,216.15,53.46
2015-10-22,F-1H,863.41,1249.27,705.17,2632.74,735.04,217.01,45.97
2015-10-23,F-1H,796.14,1229.22,727.31,2623.43,724.32,216.33,47.08
2015-10-24,F-1H,925.35,1173.82,719.48,2570.47,733.17,217.73,52.92
2015-10-25,F-1H,904.98,1171.33,714.83,2585.06,697.8,216.93,50.27
2015-10-26,F-1H,881.15,1221.27,712.08,2628.43,727.22,220.05,44.23
2015-10-27,F-1H,667.34,1230.49,690.37,2592.91,719.66,221.82,49.68
2015-10-28,F-1H,870.34,1768.69,726.99,2584.41,746.89,216.42,50.47
2015-10-29,F-1H,783.25,1220.92,724.23,2647.28,693.92,217.44,51.53
2015-10-30,F-1H,875.98,1217.44,702.0,2578.11,749.88,218.54,50.65
2015-10-31,F-1H,852.04,1106.78,740.55,2609.78,770.84,216.61,51.88
2015-11-01,F-1H,790.82,1212.43,742.16,2531.36,720.39,217.51,47.0
2015-11-03,F-1H,909.01,1220.29,732.03,2567.03,714.82,218.445,45.09
2015-11-04,F-1H,767.78,1147.03,735.33,2570.48,703.38,217.01,47.62
2015-11-05,F-1H,833.09,1366.75,746.73,2619.66,746.89,216.64,45.65
2015-11-05,F-1H,1032.9,1451.59,587.6,2837.65,734.05,222.51,50.71
2015-11-06,F-1H,794.04,1298.7,715.44,2550.23,714.65,218.16,49.92
2015-11-07,F-1H,860.54,1124.11,740.85,2567.44,719.91,220.01,47.53
2015-11-08,F-1H,818.13,1236.12,710.74,2573.92,733.9,222.75,51.06
2015-11-10,F-1H,862.8,1160.73,730.57,2546.32,715.9,221.42,50.42
2015-11-11,F-1H,841.39,1335.77,702.93,2548.72,756.31,218.73,48.63
2015-11-12,F-1H,781.09,1218.33,741.79,2922.37,719.01,217.97,49.82
2015-11-13,F-1H,783.7,1281.11,749.97,2568.81,717.24,218.37,46.73
2015-11-14,F-1H,816.12,1157.77,764.66,2606.95,740.02,219.38,45.88
2015-11-15,F-1H,834.84,1255.47,707.99,2596.49,767.54,220.76,53.56
2015-11-16,F-1H,846.45,1253.71,719.55,2600.12,733.93,219.22,53.33
2015-11-17,F-1H,807.22,1159.76,736.57,2544.2,725.14,215.2,52.33
2015-11-18,F-1H,835.12,1131.5,718.72,2566.9,734.12,219.74,47.21
2015-11-19,F-1H,789.12,1224.17,721.72,2574.59,722.59,219.26,51.67
2015-11-20,F-1H,766.91,1017.17,725.57,2625.68,760.31,222.3,48.4
2015-11-21,F-1H,739.59,1768.69,725.39,2564.54,745.64,220.38,49.53
2015-11-22,F-1H,782.84,1090.11,743.5,2590.24,727.22,216.57,51.01
2015-11-23,F-1H,847.27,1079.78,723.48,2588.83,714.45,221.82,50.89
2015-11-24,F-1H,800.29,1163.07,741.19,2545.18,700.65,220.04,51.69
2015-11-25,F-1H,853.45,1283.57,729.84,2616.1,700.64,216.62,44.13
2015-11-26,F-1H,799.62,1120.51,751.95,2572.04,694.55,217.86,48.03
2015-11-27,F-1H,731.76,1080.8,726.76,2606.58,722.0,219.97,44.31
2015-11-28,F-1H,878.93,1261.83,702.96,2541.26,727.84,219.93,47.51
2015-11-29,F-1H,802.59,1108.42,745.89,2597.18,702.26,220.64,46.82
2015-11-30,F-1H,774.14,1768.69,762.87,2585.66,691.13,217.71,51.49
2015-12-01,F-1H,1388.98,1768.83,483.18,3000.64,767.55,216.04,56.02
2015-12-01,F-1H,817.26,1067.25,754.35,2537.52,753.09,221.73,51.05
2015-12-02,F-1H,881.9,1156.8,761.25,2602.14,721.86,218.13,44.44
2015-12-03,F-1H,808.35,1215.97,765.6,2571.79,705.89,214.69,47.7
2015-12-04,F-1H,795.96,1123.54,759.81,2615.08,718.94,218.21,48.35
2015-12-05,F-1H,816.06,1080.79,750.6,2567.88,720.42,219.56,50.53
2015-12-06,F-1H,719.92,1196.48,735.53,2520.33,693.89,219.51,48.08
2015-12-08,F-1H,737.62,1138.3,744.92,2563.91,719.81,217.94,47.51
2015-12-09,F-1H,748.71,1220.02,760.39,2922.37,709.05,217.33,45.66
2015-12-10,F-1H,948.73,1222.86,699.94,2588.82,734.73,219.02,51.06
2015-12-10,F-1H,821.16,1056.29,788.93,2509.36,720.48,221.77,51.05
